Leadway Provider Network		
Proceedure Code	Proceedure Name	Amount
M0410007	ZYLORIC 300MG TAB	₦117.59
M0410007	ZYLORIC 300MG TAB	₦117.59
M0420001	ALLOPURINOL 100MG TAB ZYLORIC	₦114.08
M0420001	ALLOPURINOL 100MG TAB ZYLORIC	₦114.08
M0420003	ALLOPURINOL TAB 300MG ZYLORIC	₦114.08
M0420003	ALLOPURINOL TAB 300MG ZYLORIC	₦114.08
M0510001	ALENDRONIC ACID 70MG TAB	₦1,228.50
MAX20001	MAXIVISION CAP	₦1,807.65
MAX20001	MAXIVISION CAP	₦1,807.65
MEB20003	MEBO CREAM	₦3,334.50
MED20005	MEDICA LOZENGES	₦52.65
MEF20007	MEFLOQUINE TAB	₦1,175.85
MEL20009	MELADIMINE TAB 10MG	₦175.50
MEL20011	MELOXICAM INJ	₦351.00
MEL20013	MELLERIL 100MG TAB	₦1,316.25
MEL20015	MELLERIL 50MG TAB	₦1,316.25
MEN20019	MENOPUR INJ	₦5,265.00
MEN20021	MENTHOL CRYSTALS TAB	₦1,579.50
MES20001	MESALAZINE 400MG	₦614.25
MET20001	METHOTREXATE INJ 50MG	₦2,281.50
MET20001	METHOTREXATE INJ 50MG	₦2,281.50
MET20003	METHOTREXATE 2.5mg  TABS	₦140.40
MET20005	METHYL SALICYLATE GEL TUBE	₦754.65
MET20007	METOLAZONE 5MG TABS	₦175.50
MOR20001	MORPHINE 10MG 1 TAB	₦877.50
MOR20003	MORPHINE 10MG ML INJ	₦6,142.50
MOR20005	MORPHINE SYRUP	₦8,775.00
MOR20007	MORPHINE 20MG TAB	₦877.50
MOV20001	MOVICOL CHOCOLATE POWDER	₦438.75
MOV20003	MOVICOL PLAIN POWDER	₦438.75
N0210001	DF118 DIHYDROCODEINE TAB 30MG	₦105.30
N0210004	DIHYDROCODEINE 30MG TAB	₦87.75
N0210005	PETHIDINE INJ	₦1,755.00
N0210007	FORTWIN INJ 30MG	₦298.35
N0210013	TRAMADOL 50MG CAP	₦52.65
N0210017	ASPIRIN 300MG TAB	₦8.78
N0210019	ASPIRIN 75MG TAB DISPERSABLE	₦614.25
N0210019A	ASPIRIN 75MG  TAB	₦10.00
N0210021	BONABABE SYRUP	₦263.25
N0210023	CALPOL SYRUP	₦2,983.50
N0210027	NAXEN 250MG TAB  NAPROXEN	₦87.75
N0210029	PANADOL TAB 500MG	₦17.55
N0210030	PANADOL SUSPENSION STRAWBERRY 60ML	₦438.75
N0210031	ACETAMINOPHEN INJ    150	₦500.00
N0210034	PARACETAMOL 250MG SUPPOSITORY	₦526.50
N0210034A	PARACETAMOL 300MG SUPPOSITORY	₦351.00
N0210036	PARACETAMOL 120MG SYRUP	₦600.00
N0210036A	PARACETAMOL 250MG SYRUP	₦600.00
N0210037	PARACETAMOL TABLETS 500MG	₦50.00
N0210039	CO PROXAMOL	₦43.88
N0210041	COCODAMOL 8 500MG TABLET	₦35.10
N0210043	DOLONEUROBION TAB	₦52.65
N0210047	CAFERGOT TAB	₦263.25
N0210049	Mosegor	₦4,914.00
N0210051	MOSEGOR 0 5MG TAB	₦157.95
N0210065	BOSKA TAB	₦35.10
N0220001	MICPOL PARACETAMOL SYRUP 120ML	₦210.60
N0220003	PANADOL EXTRA CAPLETS	₦17.55
N0220005	PARACETAMOL DROP	₦263.25
N0220007	PIZOTIFEN 0 5MG TAB	₦114.08
N0220009	PIZOTIFEN 100MLS	₦1,909.44
N0310003	PHENOBARBITONE 30MG TAB	₦70.20
N0310005	PHENOBARBITONE SYRUP	₦2,106.00
N0310007	Pitrofin	₦105.30
N0310009	PHENYTOIN 100MG CAP	₦315.90
N0310011	PHENYTOIN INJ	₦2,106.00
N0310035	CARBAMAZEPINE TEGRETOL 200MG TAB	₦105.30
N0310035	CARBAMAZEPINE TEGRETOL 200MG TAB	₦105.30
N0310099	TEGRETOL SYRUP	₦5,265.00
N0310099	TEGRETOL SYRUP	₦5,265.00
N0310119	EPILIM SYRUP	₦7,371.00
N0310119	EPILIM SYRUP	₦7,371.00
N0310121	EPILIM TAB 200MG	₦140.40
N0310121	EPILIM TAB 200MG	₦140.40
N0310129	LYRICA  PREGABALIN  150MG CAPS	₦473.85
N0310131	LYRICA  PREGABALIN  25MG CAPS	₦201.83
N0310133	LYRICA PREGABALIN 75MG CAPS	₦357.14
N0320001	TEGRETOL  CARBAMAZEPINE CR 200MG TAB	₦114.08
N0320003	CARBAMAZEPINE CR 400MG TAB TEGRETOL	₦245.70
N0320005	LEVETIRACETAM 250MG TAB	₦175.50
N0320007	PRAZOSIN POLYTHIAZIDE1 TAB	₦140.40
N0320009	MINIPLUS TAB	₦61.43
N0320011	MINIZIDE TAB	₦175.50
N0320013	NEURACALM PREGABALIN 75MG METHYLCOBALAMIN 750MCG	₦205.34
N0320015	PREGABALIN 150MG	₦175.50
N0320017	PREGAMEC PREGABALIN 75MG	₦175.50
N0320019	PREGABALIN 75MG	₦175.50
N0320021	PREGASAFE PREGABALIN 75MG CAPS	₦170.24
N0320023	PREGALAD PREGABALIN 75MG	₦175.50
N0410001	ARTANE 5MG TAB	₦87.75
N0410003	BENZHEZOL 5MG TAB	₦87.75
N0410005	SINEMET TAB	₦210.60
N0410009	AMANTADINE HCL 100MG TAB	₦156.70
N0420001	MADOPAR TABS	₦649.35
N0510001	CHLORPROMAZINE 100MG TAB	₦105.30
N0510002	CHLORPROMAZINE 50MG	₦105.30
N0510003	CHLORPROMAZINE INJ 50MG	₦122.85
N0510005B	LARGACTIL INJECTION 50MG ML	₦1,316.25
N0510005B	LARGACTIL INJECTION 50MG ML	₦1,316.25
N0510009	MODECATE 25MG INJ	₦877.50
N0510011	STEMETIL TAB 5MG	₦52.65
N0510013	TRIFLUOPERAZINE 5MG	₦122.85
N0510015	HALOPERIDOL 5MG TAB	₦87.75
N0510017	HALOPERIDOL INJ	₦1,755.00
N0510019	DEPIXOL 20MG INJ	₦4,387.50
N0510021	OLANPAZINE 5MG TAB	₦87.75
N0510021	OLANPAZINE 5MG TAB	₦87.75
N0510023	OLANZAPINE 10MG TAB	₦87.75
N0510023	OLANZAPINE 10MG TAB	₦87.75
N0510025	RISPERDAL 3MG PER TAB	₦561.60
N0510025	RISPERDAL 3MG PER TAB	₦561.60
N0510027	RISPERIDONE 2MG PER TAB	₦175.50
N0510027	RISPERIDONE 2MG PER TAB	₦175.50
N0510031	DIAZEPAM 5MG TAB	₦61.43
N0510031	DIAZEPAM 5MG TAB	₦61.43
N0510033	VALIUM DIAZEPAM 5MG TAB	₦87.75
N0510035	VALIUM INJ 10MG	₦3,685.50
N0510039	ATIVAN LORAZEPAM 2MG TAB	₦52.65
N0510043	LORAZEPAM 2 5MG TAB	₦175.50
N0510045	BROMAZEPAM 1 5MG TAB	₦70.20
N0510047	BROMAZEPAM 3MG TAB	₦87.75
N0510048	BROMAZEPAM 1 5MG TAB LEXOTAN	₦105.30
N0510049	LEXOTAN 1 5MG TAB	₦96.53
N0510051	LEXOTAN 3MG TAB	₦119.34
N0510052	LEXOTAN 1 5MG BROMAZEPAM	₦96.53
N0510052A	LEXOTAN 3MG BROMAZEPAM	₦119.34
N0510053	PARALDEHYDE INJ	₦1,755.00
N0510055	NITRAZEPAM 5MG TAB	₦52.65
N0510057	ROHYPNOL TAB 1MG	₦351.00
N0510059	ZOPICLONE TAB	₦175.50
N0520001	CHLORPROMAZINE 25MG INJ	₦122.85
N0520003	CHLORPROMAZINE 25MG TABLET	₦105.30
N0520005	BLAMZA DIAZEPAM 2ML INJECTION	₦438.75
N0520007	DIAZEPAM 10MG TAB	₦52.65
N0520009	DIAZEPAM SUPPOSITORY 2 5MG	₦614.25
N0520011	MERFTZ DIAZEPAM INJEC 5MG ML	₦702.00
N0520013	VINCOPAM DIAZEPAM 5MG TAB	₦52.65
N0520015	FLUNITRAZEPAM 1MG TAB	₦245.70
N0520017	MOGADON NITRAZEPAM TAB	₦105.30
N0520019	OLANZAPINE 10MG INJECTION	₦1,579.50
N0520021	RISPERDAL 2MG TAB	₦526.50
N0520023	TRIAMCINOLONE 40MG INJ	₦3,510.00
N0520025	TRIAMCINOLONE CREAM	₦1,579.50
N0520027	KENACOMB CREAM	₦877.50
N0520029	KENALOG CREAM 40MG	₦526.50
N0610005	AMITRIPTYLINE 25MG TAB	₦47.39
N0610007B	AMINOPHYLLINE INJ	₦702.00
N0610009	AMITRIPTYLINE  25MG TRIPTYZOL	₦87.75
N0610009	AMITRIPTYLINE  25MG TRIPTYZOL	₦87.75
N0610011	FLUOXETINE 20MG CAPS	₦70.20
N0610013	SEROXAT PAROXETIN 20MG PER	₦156.20
N0610057	SERTRALINE 50MG PER TAB	₦87.75
N0610057	SERTRALINE 50MG PER TAB	₦87.75
N0610081	ZOLOFT 50MG	₦175.50
N0610091	ENCEPHABOL TAB	₦210.60
N0610093	DONEZEPIL TAB	₦351.00
N0610093A	ARICEPT DONEZEPIL TAB	₦106.55
N0610095	TEVA AMITRIPTYLINE 25MG	₦43.88
N0610095	TEVA AMITRIPTYLINE 25MG	₦43.88
N0610097	FLUOXETINE TABS 20MG FLUTEX	₦105.30
N0620001	PAROXETINE 20MG	₦52.65
N0620003	ENCEPHABOL SYR 100MLS	₦2,106.00
N0620004	ENCEPHABOL SYR 120MLS	₦2,457.00
N0620004A	ENCEPHABOL SYR 200MLS	₦6,318.00
N0620005	PYRITINOL HCL TAB1 PER TAB	₦87.75
N0620007	SECNIDAZOLE 500MG SUSP	₦1,053.00
N0620007B	SECWID SECNIDAZOLE 500MG PER TAB	₦789.75
N0710005	STUGERON 25MG	₦175.50
NAL20001	NALIDIXIC ACID 500MG TAB	₦175.50
NAL20003	NALOXONE HCL 400MCG ML	₦4,212.00
NEB20001	NEBILONG 5MG TABLETS	₦122.85
NEO20001	NEO HEALAR HAEMORRHOID OINTMENT 1 TUBE	₦3,422.25
NEO20003	NEO HEALAR HAEMORRHOID SUPPOSITORY	₦438.75
NEP20001	NEPAFENAC OPHTHALMIC SUSPENSION	₦4,387.50
NEP20001	NEPAFENAC OPHTHALMIC SUSPENSION	₦4,387.50
NEU20001	NEUPOGEN   FLIGRASTIM  INJ	₦65,000.00
NEU20003	NEUROXICAM OINTMENT	₦526.50
NIC20001	NICOSAN ADULT 300MG	₦438.75
NIC20003	NICOSAN CHILD 150MG	₦386.10
NOV20001	NOVALGIN 500MG	₦87.75
NYS20001	NYSTATIN TAB ORAL	₦1,579.50
OCC20001	OCCUVITE TAB	₦52.65
OCT20001	OCTREOTIDE INJ	₦13,162.50
OIL20001	OILATUM CREAM	₦1,210.95
OLI20001	OLIVE OIL	₦877.50
OLM20001	OLMESARTAN ORION 20MG TABS	₦117.59
OME20001	OMEGA 3 CAPS 300MG	₦52.65
OME20003	OMEGA H3 CAP PLUS DHA	₦122.85
ON860051	Vincristine 1mg inj	₦1,930.50
ON863008	Goserelin injection non specific	₦68,445.00
OP0046A	POLYDEXA EYE DROP	₦1,228.50
OPT20001	OPTALIDON TABS	₦351.00
OPT20003	OPTODEXINE EYEDROP	₦1,755.00
OR0045	ORAL REHYDRATION SALTS	₦300.00
OR0057	ORS ORAL REHYDRATION SALT	₦300.00
ORA20001	ORAL CONTRACEPTIVE PILLS  ONE CYCLE PACK	₦455.00
ORA20007	ORASURE KIT ORS	₦351.00
ORN20001	ORNILOX 100MG 500MG TAB	₦2,632.50
ORP20001	ORPHENADRINE TAB	₦70.20
OST20001	Osteo Inhaler	₦2,632.50
OT0067	CYTOTEC MISOPROSTOL 200MCG TABLET	₦526.50
OT0072	DARROWS HALF STRENGTH INTRAVENOUS INFUSION	₦1,200.00
OT0100A	DROTAVERINE INJ 40MG AMP	₦87.75
OT0121	ERGOMETRIN TAB 0 5MG	₦210.60
OT0219A	LUCENTIS  AVASTIN	₦614,250.00
OT0245	MISOPROSTOL TABLET 200MCG	₦175.50
OT0266	NEOSTIGMINE INJECTION	₦1,755.00
OT0289	OTRIVINE 0 05Percent NASAL DROP	₦1,755.00
OT0290	OTRIVIN 0 1Percent NASAL DROP ADULT	₦1,755.00
OT0411A	XYLOMETAZOLINE NASAL DROP 0 1PERCENT 10MLS 1 BOT	₦1,755.00
OT0411B	XYLOMETAZOLINE NASAL DROPS 0 05PERCENT 10MLS 1 BOT	₦1,755.00
OXA20001	OXALIPLATIN INJ 100MG	₦14,040.00
OXY20001	OXYCORTRIL_B EYE EAR SUSP 5ML	₦614.25
OXY20003	OXYUREA HYDROXYUREA 500MG	₦87.75
P0110003	FLAGYL TAB 200MG	₦52.65
P0110005	FLAGYL TAB	₦70.20
P0110007	FLAGYL SYRUP	₦1,193.40
P0110009	Loxagyl	₦17.55
P0110015	METRONIDAZOLE 200MG TAB	₦35.10
P0110017	METRONIDAZOLE 200MG 5MLS SYRUP	₦600.00
P0110019	METRONIDAZOLE 400MG TAB	₦35.10
P0110023	FASIGYN 500MG TAB	₦351.00
P0110025	FLAGENTYL 500MG TAB	₦526.50
P0110027	SECNIDAZOLE 500MG PER TABS	₦877.50
P0110031	DILOXANIDE FUROATE 500MG TAB	₦263.25
P0110033	CHLOROQUINE 150MG TAB	₦140.40
P0110035	CHLOROQUINE INJ 200MG 5ML	₦351.00
P0110038	CHLOROQUINE SULPHATE NIVAQUINE TAB	₦614.25
P0110038A	CHLOROQUINE SULPHATE NIVAQUINE FORTE 4 TO 11MNTHS	₦614.25
P0110041	NIVAQUINE FORTE CAP	₦614.25
P0110043	NIVAQUINE SYRUP	₦614.25
P0110045	CAMOQUINE 200MG PER TAB	₦1,053.00
P0110047	CAMOQUINE SYRUP	₦1,316.25
P0110049	PALUDRINE 100MG TAB	₦110.57
P0110051	PROGUANIL 100MG TAB	₦35.10
P0110051	PROGUANIL 100MG TAB	₦35.10
P0110053	QUININE INJ  600MG	₦1,053.00
P0110057	QUININE TAB 300MG	₦210.60
P0110059	DARAPRIM TABLET	₦35.10
P0110065	FANSIDAR 525MG TAB	₦200.00
P0110065A	SULFADOXINE  PYRIMETHAMINE 500 25MG TAB	₦175.50
P0110065B	SULPHADOXINE PYRIMETHAMINE SUSP 525MG 5ML1 BOT	₦263.25
P0110065d	SULPHADOXINE PYRIMETHAMINE 500 25MG FANSIDAR	₦438.75
P0110069	FANSIDAR SYRUP	₦315.90
P0110072	PROMETHAZINE 25MG PER TAB	₦70.20
P0110073	METAKELFIN TAB	₦438.75
P0110075	SWIDAR SULFADOXINEPLUSPYRIMETHAMINE 500 25MG	₦702.00
P0110081	ARTEMETER INJECTION 80MG	₦1,500.00
P0110083	EMAL INJECTION ARTHEMETER	₦5,000.00
P0110085	GVITHER SYRUP	₦1,140.75
P0110087	LARITHER 40MG INJ	₦351.00
P0110089	LARITHER 80MG INJ	₦351.00
P0110091	PALUTHER INJ 80MG	₦2,500.00
P0110095	ARTEQUINE TAB	₦702.00
P0110096	ARTEQUINE PAEDIATRIC PER TAB	₦1,368.90
P0110103	Artesunate 120mg	₦3,000.00
P0110107	Artesunate 60mg	₦3,000.00
P0110109	ARTESUNATE SYRUP	₦1,053.00
P0110121	COARTEM 80 480 PER TAB	₦500.00
P0110125	P ALAXIN  ACT ANTIMALARIAL  SUSP  10MG 5ML 80MG	₦1,053.00
P0110137	COARTEM 20 120MG TAB PER TAB	₦125.00
P0110139	LONART DS TAB	₦2,000.00
P0110141	LONART SYRUP	₦1,228.50
P0110143	ARTEQUICK  ACT ANTIMALARIAL PER PACK	₦2,500.00
P0110155	P ALAXIN TAB	₦1,105.65
P0110157	HALFAN 100MG 5ML SUSP	₦2,457.00
P0110159	LAPDAP 15 TABLET CHILDREN	₦965.25
P0110161	LAPDAP 80 TABLET  ADULT	₦965.25
P0110205	TEVA QUININE SULPHATE 300MG TAB	₦1,316.25
P0120001	AMODIAQUINE 200MG TAB	₦614.25
P0120003	AMODIAQUINE 50MG 5ML SYR	₦982.80
P0120005	ARTEMETER PLUS SULPHADOXINE PLUS PYRIMETHAMINE PER TAB	₦1,316.25
P0120007	ARTEMETHER LUMEFANTRINE 20 120MG PER TAB	₦1,200.00
P0120009	ARTEMETHER LUMEFANTRIN DISPERSABLE PER TAB	₦1,200.00
P0120011	ARTEMETER PLUS AMODIAQUINE PER TAB	₦614.25
P0120013	ARTEMETHER LUMEFANTRINE 60ML SYRUP	₦800.00
P0120015	ARTEMETHER LUMEFANTRINE 80 480MG PER TAB	₦333.33
P0120017	ARTHEC ARTEMETHER INJ  80MG 1ML	₦1,300.00
P0120019	ARTHEGET SYRUP ACT ANTIMALARIAL	₦1,579.50
P0120021	COARTEM DISPERSIBLE TABS	₦1,140.75
P0120023	GVITHER PLUS TAB	₦965.25
P0120025	LONART 20 BY 120 MG TAB	₦579.15
P0120027	ARSUMAX TAB 50MG	₦789.75
P0120029	ARTESUNATE AMODIAQUINE 1 TO 7 PER TAB	₦877.50
P0120031	ARTESUNATE AMODIAQUINE 7 TO 13 PER TAB	₦877.50
P0120033	ARTESUNATE AMODIAQUINE ADULT PER TAB	₦877.50
P0120035	ARTESUNATE AMODIAQUINE PAEDIATRIC1 PACK	₦877.50
P0120037	ARTESUNATE FORTE 100MG PER TAB	₦965.25
P0120039	ARTESUNATE PLUS MEFLOQUINE SYRUP	₦1,140.75
P0120043	ARTESUNATE PLUS SULPHADOXINE PLUS PYRIMETHAMINE	₦965.25
P0120045	ARTESUNATE RECTO CAP 50MG TAB	₦965.25
P0120047	CO ARINATE ACTS	₦277.88
P0120049	CO ARINATE ADULT TAB ACT ANTIMALARIAL	₦277.88
P0120051	CO ARINATE JR ACTS	₦277.88
P0120053	COARSUCAM ADULT TABS	₦982.80
P0120055	COARSUCAM JUNIOR TABS	₦1,053.00
P0120057	FARENAX CHILD TABS	₦702.00
P0120059	FARENAX TABS ACTS	₦789.75
P0120061	FYNALE SUS ARTEMETHER 180MG LUMEFANTRINE 1080MG 60ML	₦877.50
P0120063	GSUNATE FORTE 100MG TAB	₦1,491.75
P0120065	PLASMOTRIM 200MG PACK	₦1,579.50
P0120067	PLASMOTRIM RECTOCAP 50MG	₦702.00
P0120069	CHLOROQUINE 50MG 5ML AMP	₦877.50
P0120071	NIVAQUINE CAPS 2 2 1	₦614.25
P0120073	NIVAQUINE FORTE 4 TO 6YRS	₦614.25
P0120075	NIVAQUINE TABS 4 4 2	₦614.25
P0120077	DIHYDROARTEMISININ SUPPOSITORIES 40MG	₦1,228.50
P0120079	HALFAN 250MG TAB	₦789.75
P0120081	HALOFANTRINE 100MG 5ML BOT	₦2,106.00
P0120083	HALOFANTRINE 250MG TAB TAB	₦438.75
P0120085	TINDEX TINIDAZOLE TAB 500MG	₦1,140.75
P0210001	PRAZIQUANTEL 600MG TAB	₦438.75
P0210001	PRAZIQUANTEL 600MG TAB	₦438.75
P0210013	ALBENDAZOLE 400MG INJ	₦982.80
P0210015	ZENTEL ALBENDAZOLE 200MG	₦351.00
P0210017	ZENTEL 400MG 20MLS SYRUP	₦702.00
P0210019	BANOCIDE PER TAB	₦351.00
P0210023	COMBANTRIN 125MG TAB	₦508.95
P0210025	COMBANTRIN SYRUP	₦789.75
P0210031	KETRAX  LEVAMISOLE  40MG TAB	₦105.30
P0210033	MECTIZAN 3MG TAB	₦122.85
P0220001	ALBENDAZOLE 100MG PER 5ML SUSP	₦245.70
P0220003	ALBENDAZOLE 200MG TAB	₦250.00
P0220004	ALBENDAZOLE 400MG TAB	₦280.00
P0220005	ALBENDAZOLE TAB ZENTEL	₦614.25
P0220007	DIETHYLCARBAMAZINE 50MG TABS	₦105.30
P0220009	KETRAX SYRUP LEVAX	₦403.65
P0220011	KETRAX TAB LEVAX	₦157.95
P0220013	LEVAMISOLE  TAB	₦175.50
P0220015	LEVAX 40MG TAB	₦175.50
P0220017	MEBENDAZOLE 100MG TABS	₦175.50
P0220019	MEBENDAZOLE 500MG	₦157.95
P0220021	UNABEN TAB 400MG	₦87.75
P0310001	EURAX CREAM	₦1,755.00
P0310003	BENZYL BENZOATE LINIMENT 100MLS	₦702.00
P0320023	BENZYL BENZOATE LOTION 1 TUBE	₦1,228.50
PAR20001	PARVOLEX INJ 10MLS  ANTIDOTE	₦351.00
PAR20003	PARAFIN LIQUID	₦702.00
PEC20001	PECTOL TAB	₦87.75
PEN20001	PEN V K TABS 500 000IU	₦1,404.00
PEN20003	PENICILLIN V K TAB 250MG	₦1,404.00
PEN20005	PENICILLINE EYE OINT	₦702.00
PER20001	4 3  PERCENT DEXTROSE SALINE	₦1,200.00
PER20002	PERGONAL 75 INJ	₦18,427.50
PHE20001	PHENOBARBITONE INJ 200MG ML	₦1,404.00
PHE20003	PHENYRAMIDOL HCL TABLET 400MG	₦272.03
PHY20001	PHYSIOGEL	₦2,527.20
PIO20001	PIOGLITAZONE 15MG	₦114.08
PIO20003	PIOGLITAZONE 30MG	₦131.63
PLA20001	PLAGERINE 75MG	₦87.75
PLA20003	PLASMA INFUSION	₦43,875.00
POD20001	PODOPHYLLIN PAINT 100ML	₦3,159.00
POL20005	POLYDERM CREAM	₦2,106.00
POL20007	POLYGYNAX VAGINAL CAPS	₦386.10
PRE20001	PREMARIN TAB 0 625MG	₦438.75
PRE20003	PREGNACARE CONCEPTION	₦175.50
PRE20005	PREGNACARE MAX TAB	₦105.30
PRE20007	PREMPACK C 1 25MG	₦702.00
PRE20009	PRENATAL CAPS	₦70.20
PRO20001	PROLIXIN TAB	₦351.00
PRO20003	PROBIOTIC GRANULES	₦351.00
PRO20005	PROBIO TABLET	₦105.30
PRO20007	PROTOBEX SUSP 200ML	₦1,140.75
PRO20009	PROCHLOPERAZINE 5MG	₦175.50
PRO20011	PROPANTHELINE 15MG TAB	₦263.25
PRO20013	PROTAMINE INJECTION	₦2,544.75
PUR20001	PURE GLYCERINE 100MLS	₦614.25
PYL20001	PYLOREST PER TAB	₦152.10
R0110006	NASAL SPRAY PHENYLEPHRINE HCL	₦2,632.50
R0110007	BECONASE NASAL SPRAY	₦8,073.00
R0110008	FLIXONASE NASAL SPRAY	₦2,983.50
R0110012	AVAMYS FLUTICASONE FUROATE	₦2,983.50
R0110015	SALINE NASAL DROPS	₦2,281.50
R0110016	SALINE DROPS SPRAY	₦4,387.50
R0110017	SINUFED SYRUP	₦702.00
R0110019	SINUFED TAB	₦70.20
R0110021	ACTIFED SYRUP	₦877.50
R0110023	ACTIFED COLD TABLETS PER TAB	₦157.95
R0120001	BECLOMETHASONE INHALER	₦8,424.00
R0210001	DEQUADIN LOZENGES	₦35.10
R0210003	STREPSIL LOZENGES	₦175.50
R0220003	DEXAMETHASONE 1MG TAB	₦87.75
R0220005	DEXAMETHASONE 4MG TABS	₦87.75
R0220007	DEXAMETHASONE 8MG PER ML AMP	₦175.50
R0220009	DEXAMETHASONE EYEDROP	₦2,457.00
R0220009A	OFLOXACIN AND DEXAMETHASONE EYEDROPS	₦877.50
R0310003	SALBUTAMOL INHALER 100MCG	₦1,755.00
R03100047	Asmalyn Syrup	₦702.00
R0310004A	VIAREX INHALER	₦7,897.50
R0310005	VENTOLIN INHALER	₦1,930.50
R0310007	VENTOLIN NEBULES 2 5MG	₦131.63
R0310009	VENTOLIN NEBULES 5MG	₦175.50
R0310023	PULMICORT TURBOHALER PER NEBULES	₦78.98
R0310023	PULMICORT TURBOHALER PER NEBULES	₦78.98
R0310025	FLIXOTIDE ACCUHALER 100MCG	₦15,795.00
R0310027	FLIXOTIDE ACCUHALER 50MCG	₦14,917.50
R0310033	VENTOLIN 2MG TAB	₦87.75
R0310035	VENTOLIN SYRUP	₦2,632.50
R0310037	AMINOPHYLLINE 100MG TAB	₦70.20
R0310041	MARAX TAB	₦149.18
R0310045	ACCOLATE 20MG TAB	₦245.70
R0310046	BUDESONIDE NEBULES	₦1,316.25
R0320001	SYMBICORT TURBUHALER 80 4 5MG	₦146.25
R0320002	SYMBICORT INHALER 160 4 5	₦14,917.50
R0320003	EPHEDRINE INJ 1MG AMP	₦5,265.00
R0320005	SALBUTAMOL 2 5MG NEBULES	₦2,632.50
R0320007	SALBUTAMOL 2MG PER TAB	₦87.75
R0320007	SALBUTAMOL 2MG PER TAB	₦87.75
R0320009	SALBUTAMOL 5MG NEBULES	₦3,510.00
R0320011	SALBUTAMOL SYRUP BOT	₦1,228.50
R0320013	SERETIDE DISKUS _ CHILDREN	₦6,142.50
R0320015	SERETIDE DISKUS ADULT	₦6,493.50
R0320017	FRANOL TABLET	₦43.88
R0510001	BENYLIN FOR CHILDREN 100MLS	₦650.00
R0510003	BENYLIN EXPECTORANT 100MLS	₦650.00
R0510007	BROMHEXINE 8MG TAB	₦87.75
R0510009	RHINATHIOL COUGH SYRUP  ADULT	₦2,193.75
R0510013	RHINATHIOL WITH PROMETHAZINE	₦2,193.75
R0510015	BRONCHOLYTE SYRUP	₦877.50
R0510017	MENTHODEX COUGH SYRUP	₦1,053.00
R0510021	ZEDEX COUGH SYRUP 100ML	₦702.00
R0510023	BRONCHICUM SYRUP	₦1,404.00
R0520001	COUGH BROZELIN EXPECTORANT	₦1,755.00
R0520003	COUGH SYR GREENLIN	₦650.00
R0520005	COUGH SYRUP ADULT	₦650.00
R0520005B	COUGH SYRUP CHILDREN	₦650.00
R0520009	COUGH SYRUP WITH CETIRIZINE	₦1,316.25
R0520011	COUGH SYRUP WITH CODEINE BOT	₦2,632.50
R0520013	EMZOLYN EXPECTORANT SYRUP PAED	₦3,685.50
R0520015	MELROSUM WITH CODEINE 100ML	₦1,228.50
R0520017	NECTALLIN COUGH SYRUP 100ML	₦877.50
R0520019	NEOPHYLLIN SYRUP 10ML	₦877.50
R0520021	TOULARYNX COUGH SYRUP 1 BOTTLE 180MLS	₦1,228.50
R0520023	TUXIL D SYRUP	₦526.50
R0520025	TIXYLIX SYRUP	₦965.25
R0610007	PIRITON EXPECTORANT 100MLS	₦2,106.00
R0610009	PIRITON SYRUP	₦1,000.00
R0610009A	PIRITON INJ	₦526.50
R0610011	PIRITON TAB 4MG	₦70.20
R0610013	PROMETHAZINE INJ	₦263.25
R0610019	CETRIZINE TAB 10MG	₦70.20
R0610021	CETIRIZINE SYRUP	₦877.50
R0610023	Xyzal	₦87.75
R0610025	CYPRIGOLD  CYPROHEPTADINE	₦52.65
R0610031	LORATIDINE 10MG TAB	₦52.65
R0610031B	MONTELUKAST 10MG	₦175.50
R0610031C	MONTELUKAST 5MG	₦70.20
R0610033	LORATIDINE SYR 60ML	₦1,053.00
R0610034	LORATIDINE SYR 30ML	₦877.50
R0610039	ZADITEN SYRUP 100MLS	₦5,791.50
REH20001	G ORAL ORAL REHYDRATION SALTS 27 9GMS	₦300.00
RIB20001	RIBOFLAVINE 3MG	₦70.20
RIC20001	RICONIA SUSP	₦614.25
RIN20001	RINGERS LACTATE  HARTMANNS	₦1,200.00
ROV20001	ROVIGON TAB	₦105.30
S0110005	CHLORAMPHENICOL EYE OINTMENTS	₦526.50
S0110011	OPTREX EYE DROPS	₦4,387.50
S0110012	OPTOVISC EYEDROPS	₦1,491.75
S0110015	GENTAMYCIN EAR EYE DROP	₦614.25
S0110017	TOBREX EYE DROPS	₦3,159.00
S0110019	TOBREX OINTMENT	₦2,983.50
S0110021	KENALOG INJ 40MG	₦2,193.75
S0110025	CILOXAN EYE DROPS	₦3,071.25
S0110025	CILOXAN EYE DROPS	₦3,071.25
S0110027	CIPROFLOXACIN EYE DROPS 10ML	₦1,053.00
S0110049	PREDNISOLONE 5MG TAB	₦7.02
S0110051	BEOPTIC N OINTMENT	₦877.50
S0110053	ALLEREX EYEDROP	₦1,579.50
S0110055	EFEMOLINE EYE DROP	₦4,738.50
S0110057	DICLOFENAC EYE DROP	₦842.40
S0110063	IVYFLUR EYE DROPS	₦1,140.75
S0110071	MAXITROL EYE DROPS	₦2,369.25
S0110073	MAXITROL OINTMENT	₦2,106.00
